time,input,output,dexa,dexb,dexc,token0,token1,token2 
1650267019870,5,4.887610393144626,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650267020169,5,4.936287643438914,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650267020499,5,4.881221550199675,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650267020805,5,4.977972063516609,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650267021124,5,4.941885034470892,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650267021457,5,4.774767977812609,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650267021758,5,4.938825453906435,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650267022030,5,4.9712172504106436,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650267022408,5,4.971215856406326,spirit,spirit,spirit,LQDR,FTM,SPIRIT
1650267022734,5,4.93882329380272,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650267023120,5,4.938825294752812,spirit,spirit,spirit,SPIRIT,FTM,LQDR
1650267023415,5,4.971216319920626,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650267023742,5,4.928344613117419,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650267024084,5,4.991396112399344,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650267024391,5,4.9473848259589,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650267024689,5,4.929272020068936,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650267024986,5,4.930762003111691,spirit,solid,solid,LQDR,SPIRIT,FTM
1650267025301,5,4.793274724162974,spirit,solid,solid,SPIRIT,LQDR,FTM
1650267025659,5,4.92891922646188,spirit,solid,solid,LQDR,FTM,SPIRIT
1650267026001,5,4.92770700126735,spirit,solid,solid,LQDR,SPIRIT,FTM
1650267026293,5,4.947386773074458,spirit,solid,solid,SPIRIT,FTM,LQDR
1650267026571,5,4.991394719415331,spirit,solid,solid,SPIRIT,LQDR,FTM
1650267026854,5,4.936249408324638,spirit,solid,solid,LQDR,SPIRIT,FTM
1650267027500,5,4.949115463439931,spirit,solid,solid,SPIRIT,LQDR,FTM
1650267028401,5,4.792156962789004,solid,spooky,spooky,LQDR,FTM,SPIRIT
1650267028694,5,4.930872121216591,solid,spooky,spooky,SPIRIT,FTM,LQDR
1650267029013,5,4.889456437294874,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650267029334,5,4.936012840698458,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650267029900,5,4.947386974250463,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650267030207,5,4.9293143959982215,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650267030543,5,4.991393136854724,solid,spirit,spirit,LQDR,FTM,SPIRIT
1650267030809,5,4.927816955141438,solid,spirit,spirit,SPIRIT,FTM,LQDR
1650267031382,5,4.936818295845656,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650267031664,5,4.949323710909634,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650267031953,5,4.948758727213796,solid,solid,solid,LQDR,FTM,SPIRIT
1650267032290,5,4.936359494350825,solid,solid,solid,SPIRIT,FTM,LQDR
1650267037572,5,4.779615884328443,spooky,spooky,spooky,LQDR,FTM,SPIRIT
1650267037906,5,4.882531214558505,spooky,spooky,spooky,SPIRIT,FTM,LQDR
1650267038252,5,4.884166711752635,spooky,spirit,spirit,FTM,LQDR,SPIRIT
